,compound_id,standard_inchi_key,target_id,standard_type,standard_relation,standard_value,assay_format,assaytype
0,CHEMBL1232461,AAAQFGUYHFJNHI-SFHVURJKSA-N,P25440,Kd,=,100.0,,
1,CHEMBL1232461,AAAQFGUYHFJNHI-SFHVURJKSA-N,P25440,Kd,=,230.0,,
2,CHEMBL1232461,AAAQFGUYHFJNHI-SFHVURJKSA-N,O60885,Kd,=,65.0,,
3,CHEMBL1232461,AAAQFGUYHFJNHI-SFHVURJKSA-N,O60885,Kd,=,95.0,,
4,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9Z148,Kd,=,18050.0,,binding
5,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9Y6F8,Kd,=,6300.0,,binding
6,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q9Y478, P54619, Q13131",Kd,=,9.0,,binding
7,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q9Y478, P54619, Q13131",Kd,=,22.7,,binding
8,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q9Y478, P54619, Q13131",Kd,=,90.2,,binding
9,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q9Y478, P54619, Q13131",Kd,=,149.8,,binding
10,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q9Y478, P54619, Q13131",Kd,=,1776.0,,binding
11,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q9Y478, P54619, Q13131",Kd,=,9948.0,,binding
12,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q9Y478, P54619, Q13131",Kd,=,74.0,,binding
13,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q9Y478, P54619, Q13131",Kd,=,487.0,,binding
14,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9Y232,Kd,=,910.0,,binding
15,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9UQB9,Kd,=,10.8,cell_based,binding
16,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9UIK4,Kd,=,450.0,cell_based,binding
17,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9UBF8,Kd,=,3.7,,binding
18,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9UBF8,Kd,=,6.1,,binding
19,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9UBF8,Kd,=,21.0,,binding
20,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9S446,Kd,=,1500.0,,binding
21,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9S446,Kd,=,8800.0,,binding
22,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9HCN6,Kd,=,52000.0,,binding
23,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9HCN6,Kd,=,57000.0,,binding
24,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9HCN6,Kd,=,850000.0,,binding
25,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9HC52,Kd,=,1200.0,,binding
26,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9FBI2,Kd,=,716.0,,binding
27,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,5020.0,,binding
28,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,8630.0,,binding
29,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,17000.0,,binding
30,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,17400.0,,binding
31,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,20400.0,,binding
32,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,31300.0,,binding
33,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,38900.0,,binding
34,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,84800.0,,binding
35,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,97000.0,,binding
36,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,102000.0,,binding
37,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,109000.0,,binding
38,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,123.0,,binding
39,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,445.0,,binding
40,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9ESU6,Kd,=,1700.0,,binding
41,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,12200.0,,binding
42,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,12300.0,,binding
43,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,14100.0,,binding
44,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,15600.0,,binding
45,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,20900.0,,binding
46,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,22900.0,,binding
47,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,28800.0,,binding
48,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,33500.0,,binding
49,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,238700.0,,binding
50,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q9AH50,Kd,=,239000.0,,binding
51,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q99714,Kd,=,256.0,,binding
52,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q99714,Kd,=,264.0,,binding
53,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q99714,Kd,=,264.0,,binding
54,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q99714,Kd,=,291.0,,binding
55,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q99714,Kd,=,380.0,,binding
56,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q99714,Kd,=,496.0,,binding
57,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q99714,Kd,=,496.0,,binding
58,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q99714,Kd,=,954.0,,binding
59,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q96LA8,Kd,=,87.0,,binding
60,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q96GD4,Kd,=,48.0,,binding
61,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q96GD4,Kd,=,10.1,cell_based,binding
62,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92831,Kd,=,73000.0,,binding
63,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92831,Kd,=,104000.0,,binding
64,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92831,Kd,=,166000.0,,binding
65,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92831,Kd,=,250000.0,,binding
66,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92831,Kd,=,360000.0,,binding
67,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92831,Kd,=,459000.0,,binding
68,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92831,Kd,=,660000.0,,binding
69,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92831,Kd,=,1080000.0,,binding
70,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,1530.0,,binding
71,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,3650.0,,binding
72,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,7080.0,,binding
73,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,26700.0,,binding
74,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,37700.0,,binding
75,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,50300.0,,binding
76,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,103000.0,,binding
77,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,120700.0,,binding
78,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,310000.0,,binding
79,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q92793,Kd,=,2100000.0,,binding
80,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8TBX8,Kd,=,480.0,cell_based,binding
81,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8N8U2,Kd,=,850.0,,binding
82,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,1.6,,binding
83,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,2.2,,binding
84,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,2.4,,binding
85,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,3.9,,binding
86,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,4.4,,binding
87,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,5.2,,binding
88,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,5.9,,binding
89,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,6.3,,binding
90,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,7.7,,binding
91,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,9.0,,binding
92,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,11.0,,binding
93,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,18.0,,binding
94,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,400.0,,binding
95,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,760.0,,binding
96,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,1500.0,,binding
97,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,3800.0,,binding
98,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,5500.0,,binding
99,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q8JXU8,Kd,=,6400.0,,binding
100,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q86X55,Kd,=,100.0,,binding
101,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q86U86,Kd,=,43.0,,binding
102,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q86U86,Kd,=,3300.0,,binding
103,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q86U86,Kd,=,3400.0,,binding
104,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q86U86,Kd,=,5100.0,,binding
105,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q86U86,Kd,=,11500.0,,binding
106,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q71U36, P07437",Kd,=,654000.0,,binding
107,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q71U36, P07437",Kd,=,1060000.0,,binding
108,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,50000.0,,binding
109,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,280000.0,,binding
110,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,310000.0,,binding
111,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,330000.0,,binding
112,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,370000.0,,binding
113,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,660000.0,,binding
114,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,700000.0,,binding
115,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,1180000.0,,binding
116,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,=,1380000.0,,binding
117,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q6XEC0,Kd,>,1000000.0,,binding
118,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q56UN5,Kd,=,2900.0,cell_based,binding
119,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q4U3Q4,Kd,=,4000.0,cell_based,binding
120,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,4.0,cell_based,binding
121,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,8.0,cell_based,binding
122,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,30.0,cell_based,binding
123,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,60.0,cell_based,binding
124,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,120.0,cell_based,binding
125,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,250.0,cell_based,binding
126,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,500.0,cell_based,binding
127,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,2000.0,cell_based,binding
128,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q499N1,Kd,=,4000.0,cell_based,binding
129,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q28037,Kd,>,10000.0,cell_based,binding
130,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q16539,Kd,=,2.8,,binding
131,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q15910,Kd,=,37.4,cell_based,binding
132,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q15910,Kd,=,252.0,cell_based,binding
133,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q14781,Kd,=,1800.0,,binding
134,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q14145,Kd,=,10.4,,binding
135,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q14145,Kd,=,21.4,,binding
136,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q14145,Kd,=,25.6,,binding
137,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q14145,Kd,=,46.5,,binding
138,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q14145,Kd,=,95.7,,binding
139,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q14145,Kd,=,355.0,,binding
140,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q14145,Kd,=,6000.0,,binding
141,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13185,Kd,>,100000.0,,binding
142,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13177,Kd,=,0.32,,
143,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13164,Kd,=,19.0,,binding
144,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13164,Kd,=,50.0,,binding
145,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13164,Kd,=,57.0,,binding
146,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13164,Kd,=,80.0,,binding
147,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13164,Kd,=,320.0,,binding
148,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13164,Kd,=,550.0,,binding
149,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q13164,Kd,=,670.0,,binding
150,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q09472, Q92793",Kd,=,21.0,,binding
151,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q09472, Q92793",Kd,=,134.0,,binding
152,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"Q09472, Q92793",Kd,=,151.0,,binding
153,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,771.0,cell_based,binding
154,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,1200.0,cell_based,binding
155,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,1500.0,cell_based,binding
156,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,2280.0,cell_based,binding
157,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,3040.0,cell_based,binding
158,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,6200.0,cell_based,binding
159,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,10000.0,cell_based,binding
160,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,18000.0,cell_based,binding
161,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,19000.0,cell_based,binding
162,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,27000.0,cell_based,binding
163,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,40000.0,cell_based,binding
164,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,42000.0,cell_based,binding
165,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08722,Kd,=,43000.0,cell_based,binding
166,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q08297,Kd,=,1300.0,,binding
167,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,Q03147,Kd,=,2.5,,binding
168,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P97793,Kd,=,2.3,,binding
169,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P97793,Kd,=,525.0,,binding
170,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P83916,Kd,>,100000.0,,binding
171,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.03,,binding
172,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.06,,binding
173,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.12,,binding
174,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.13,,binding
175,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.14,,binding
176,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.15,,binding
177,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.25,,binding
178,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.3,,binding
179,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.31,,binding
180,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.37,,binding
181,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.4,,binding
182,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.47,,binding
183,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.51,,binding
184,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,0.7,,binding
185,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,1.12,,binding
186,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,1.36,,binding
187,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,1.51,,binding
188,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,1.55,,binding
189,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,2.1,,binding
190,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,6.0,,binding
191,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,27.0,,binding
192,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,90.0,,binding
193,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,130.0,,binding
194,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,140.0,,binding
195,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,240.0,,binding
196,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,280.0,,binding
197,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,1900.0,,binding
198,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,2400.0,,binding
199,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,3000.0,,binding
200,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,4000.0,,binding
201,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,6100.0,,binding
202,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,6400.0,,binding
203,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,7000.0,,binding
204,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,8100.0,,binding
205,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,13400.0,,binding
206,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,=,18000.0,,binding
207,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P63085,Kd,>,20000.0,,binding
208,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P62937,Kd,=,5400.0,,binding
209,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P62937,Kd,=,10500.0,,binding
210,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P62937,Kd,=,32000.0,,binding
211,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P62937,Kd,=,127000.0,,binding
212,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P62937,Kd,=,135000.0,,binding
213,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P62937,Kd,=,139000.0,,binding
214,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P62937,Kd,>,600000.0,,binding
215,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P62937,Kd,=,8.2,,binding
216,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P61964,Kd,=,7.5,,binding
217,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P61964,Kd,=,13.6,,binding
218,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P61964,Kd,=,202.0,,binding
219,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P61964,Kd,=,3000.0,,binding
220,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P55055,Kd,>,10000.0,cell_based,binding
221,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,0.57,,binding
222,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,8.0,,binding
223,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,18.0,,binding
224,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,19.0,,binding
225,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,35.0,,binding
226,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,36.0,,binding
227,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,47.0,,binding
228,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,49.0,,binding
229,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,200.0,,binding
230,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,2300.0,,binding
231,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,5100.0,,binding
232,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,5600.0,,binding
233,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,6900.0,,binding
234,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,10500.0,,binding
235,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,14000.0,,binding
236,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,64300.0,,binding
237,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,68800.0,,binding
238,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P53350,Kd,=,73700.0,,binding
239,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.017,,binding
240,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.024,,binding
241,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.026000000000000002,,binding
242,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.04,,binding
243,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.05,,binding
244,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.11,,binding
245,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.12,,binding
246,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.14,,binding
247,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.23,,binding
248,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.25,,binding
249,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.28,,binding
250,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.29,,binding
251,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.32,,binding
252,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.44,,binding
253,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.52,,binding
254,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.53,,binding
255,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.56,,binding
256,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.63,,binding
257,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.64,,binding
258,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.71,,binding
259,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.72,,binding
260,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.77,,binding
261,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,0.83,,binding
262,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1.1,,binding
263,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1.3,,binding
264,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1.4,,binding
265,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1.5,,binding
266,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1.6,,binding
267,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1.8,,binding
